구분,행정구역코드,1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100),위치업데이트,,,
kor,4571035000,전라북도,완주군,구이면,63,87,127,7,22.88,35,43,44.08,127.123022222222,35.7289111111111,,,,
kor,4571036000,전라북도,완주군,고산면,64,92,127,12,25.91,35,58,24.66,127.207197222222,35.9735166666666,,,,
kor,4571037000,전라북도,완주군,비봉면,63,93,127,8,31.91,35,59,34.52,127.142197222222,35.9929222222222,,,,
kor,4571038000,전라북도,완주군,운주면,66,95,127,16,46.23,36,5,22.25,127.279508333333,36.0895138888888,,,,
kor,4571039000,전라북도,완주군,화산면,64,93,127,12,19.91,36,1,57.64,127.205530555555,36.0326777777777,,,,
kor,4571040000,전라북도,완주군,동상면,66,91,127,17,55.88,35,56,1.97,127.298855555555,35.9338805555555,,,,
kor,4571041000,전라북도,완주군,경천면,65,93,127,15,17.11,36,1,10.42,127.254752777777,36.0195611111111,,,,
kor,4572000000,전라북도,진안군,,68,88,127,25,37.08,35,47,19.39,127.426966666666,35.7887194444444,,,,
kor,4572025000,전라북도,진안군,진안읍,68,88,127,25,31.08,35,47,10.61,127.4253,35.7862805555555,,,,
kor,4572031000,전라북도,진안군,용담면,70,92,127,31,20.08,35,57,49.36,127.522244444444,35.9637111111111,,,,
kor,4572032000,전라북도,진안군,안천면,70,91,127,33,17.79,35,53,38.96,127.554941666666,35.8941555555555,,,,
kor,4572033000,전라북도,진안군,동향면,71,89,127,34,12.23,35,50,6.64,127.570063888888,35.8351777777777,,,,
kor,4572034000,전라북도,진안군,상전면,69,89,127,29,21.23,35,49,11.77,127.489230555555,35.8199361111111,,,,
kor,4572035000,전라북도,진안군,백운면,68,86,127,24,0.0,35,41,22.22,127.4,35.6895055555555,,,,
kor,4572036000,전라북도,진안군,성수면,66,86,127,19,32.15,35,42,19.92,127.325597222222,35.7055333333333,,,,
kor,4572037000,전라북도,진안군,마령면,67,87,127,22,22.52,35,43,52.88,127.372922222222,35.7313555555555,,,,
kor,4572038000,전라북도,진안군,부귀면,67,89,127,21,46.11,35,50,2.52,127.362808333333,35.8340333333333,,,,
kor,4572039000,전라북도,진안군,정천면,68,90,127,25,50.59,35,52,12.47,127.430719444444,35.8701305555555,,,,
kor,4572040000,전라북도,진안군,주천면,68,92,127,25,40.08,35,58,20.08,127.4278,35.9722444444444,,,,
kor,4573000000,전라북도,무주군,,72,93,127,39,46.32,36,0,13.78,127.662866666666,36.0038277777777,,,,
kor,4573025000,전라북도,무주군,무주읍,72,93,127,39,51.88,36,0,20.74,127.664411111111,36.0057611111111,,,,
kor,4573031000,전라북도,무주군,무풍면,76,92,127,50,48.08,35,58,0.99,127.846688888888,35.9669416666666,,,,
kor,4573032000,전라북도,무주군,설천면,75,93,127,47,30.15,36,0,18.55,127.791708333333,36.0051527777777,,,,
kor,4573033000,전라북도,무주군,적상면,72,92,127,39,41.67,35,56,32.97,127.661575,35.9424916666666,,,,
kor,4573034000,전라북도,무주군,안성면,72,90,127,39,18.64,35,51,37.55,127.655177777777,35.8604305555555,,,,
kor,4573035000,전라북도,무주군,부남면,71,92,127,33,39.32,35,58,15.02,127.560922222222,35.9708388888888,,,,
kor,4574000000,전라북도,장수군,,70,85,127,31,23.88,35,38,39.47,127.5233,35.6442972222222,,,,
kor,4574025000,전라북도,장수군,장수읍,70,85,127,31,18.55,35,39,4.13,127.521819444444,35.6511472222222,,,,
kor,4574031000,전라북도,장수군,산서면,68,84,127,23,54.23,35,34,51.66,127.398397222222,35.5810166666666,,,,
kor,4574032000,전라북도,장수군,번암면,70,83,127,32,45.55,35,31,44.32,127.545986111111,35.5289777777777,,,,
kor,4574033500,전라북도,장수군,장계면,71,87,127,35,27.67,35,43,44.08,127.591019444444,35.7289111111111,,,,
kor,4574034000,전라북도,장수군,천천면,70,87,127,32,4.59,35,43,49.71,127.534608333333,35.730475,,,,
kor,4574035000,전라북도,장수군,계남면,71,86,127,34,47.52,35,41,59.69,127.579866666666,35.6999138888888,,,,
kor,4574036000,전라북도,장수군,계북면,72,88,127,36,52.64,35,46,57.03,127.614622222222,35.7825083333333,,,,
kor,4575000000,전라북도,임실군,,66,84,127,17,5.11,35,36,29.03,127.284752777777,35.6080638888888,,,,
kor,4575025000,전라북도,임실군,임실읍,66,84,127,16,52.84,35,36,37.55,127.281344444444,35.6104305555555,,,,
kor,4575031000,전라북도,임실군,청웅면,64,83,127,12,12.32,35,34,0.35,127.203422222222,35.5667638888888,,,,
kor,4575032000,전라북도,임실군,운암면,63,85,127,9,27.64,35,39,38.07,127.157677777777,35.660575,,,,
kor,4575033000,전라북도,임실군,신평면,65,85,127,13,33.67,35,39,14.58,127.226019444444,35.65405,,,,
kor,4575034000,전라북도,임실군,성수면,67,85,127,20,6.79,35,37,36.77,127.335219444444,35.6268805555555,,,,
kor,4575035500,전라북도,임실군,오수면,67,83,127,19,44.4,35,32,17.83,127.329,35.5382861111111,,,,
kor,4575036000,전라북도,임실군,신덕면,64,86,127,10,49.44,35,40,51.39,127.1804,35.6809416666666,,,,
kor,4575037000,전라북도,임실군,삼계면,66,82,127,16,35.44,35,30,16.63,127.276511111111,35.5046194444444,,,,
kor,4575038000,전라북도,임실군,관촌면,66,86,127,16,22.47,35,40,14.8,127.272908333333,35.6707777777777,,,,
kor,4575039000,전라북도,임실군,강진면,64,82,127,9,56.52,35,31,38.14,127.1657,35.5272611111111,,,,
kor,4575040000,전라북도,임실군,덕치면,64,82,127,9,33.59,35,30,25.5,127.159330555555,35.5070833333333,,,,
kor,4575041000,전라북도,임실군,지사면,67,83,127,21,34.76,35,33,39.08,127.359655555555,35.5608555555555,,,,
kor,4577000000,전라북도,순창군,,63,79,127,8,22.67,35,22,17.0,127.139630555555,35.3713888888888,,,,
kor,4577025000,전라북도,순창군,순창읍,63,79,127,8,56.79,35,22,26.05,127.149108333333,35.3739027777777,,,,
kor,4577031000,전라북도,순창군,인계면,63,80,127,8,36.03,35,24,31.77,127.143341666666,35.408825,,,,
kor,4577032000,전라북도,순창군,동계면,65,81,127,14,39.71,35,26,18.66,127.244363888888,35.4385166666666,,,,
kor,4577033000,전라북도,순창군,풍산면,63,78,127,8,26.44,35,20,3.19,127.140677777777,35.3342194444444,,,,
kor,4577034000,전라북도,순창군,금과면,62,78,127,5,18.64,35,20,11.66,127.088511111111,35.3365722222222,,,,
kor,4577035000,전라북도,순창군,팔덕면,63,79,127,5,57.0,35,23,18.75,127.099166666666,35.3885416666666,,,,
kor,4577036000,전라북도,순창군,쌍치면,61,82,127,0,12.4,35,29,51.1,127.003444444444,35.4975277777777,,,,
kor,4577037000,전라북도,순창군,복흥면,60,80,126,55,54.52,35,25,44.83,126.931811111111,35.4291194444444,,,,
kor,4577038000,전라북도,순창군,적성면,65,80,127,12,38.35,35,23,40.13,127.210652777777,35.3944805555555,,,,
kor,4577039000,전라북도,순창군,유등면,64,79,127,11,22.28,35,21,29.75,127.189522222222,35.3582638888888,,,,
kor,4577040000,전라북도,순창군,구림면,63,81,127,6,16.0,35,26,59.67,127.104444444444,35.4499083333333,,,,
kor,4579000000,전라북도,고창군,,56,80,126,42,14.79,35,25,57.86,126.704108333333,35.4327388888888,,,,
kor,4579025000,전라북도,고창군,고창읍,56,80,126,42,18.32,35,25,52.99,126.705088888888,35.4313861111111,,,,
kor,4579031000,전라북도,고창군,고수면,55,80,126,40,50.59,35,24,24.8,126.680719444444,35.4068888888888,,,,
kor,4579032000,전라북도,고창군,아산면,54,80,126,38,12.79,35,26,12.47,126.636886111111,35.4367972222222,,,,
kor,4579033000,전라북도,고창군,무장면,53,80,126,33,45.91,35,24,58.33,126.562752777777,35.4162027777777,,,,
kor,4579034000,전라북도,고창군,공음면,52,79,126,30,49.2,35,22,29.0,126.513666666666,35.3747222222222,,,,
kor,4579035000,전라북도,고창군,상하면,52,80,126,29,50.03,35,26,29.35,126.497230555555,35.4414861111111,,,,
kor,4579036000,전라북도,고창군,해리면,53,81,126,32,28.15,35,27,28.38,126.541152777777,35.4578833333333,,,,
kor,4579037000,전라북도,고창군,성송면,55,79,126,38,55.28,35,21,40.77,126.648688888888,35.361325,,,,
kor,4579038000,전라북도,고창군,대산면,54,78,126,36,19.79,35,20,16.82,126.605497222222,35.3380055555555,,,,
kor,4579039000,전라북도,고창군,심원면,53,82,126,33,11.23,35,31,16.63,126.553119444444,35.5212861111111,,,,
kor,4579040000,전라북도,고창군,흥덕면,56,82,126,42,20.44,35,30,53.21,126.705677777777,35.5147805555555,,,,
kor,4579041000,전라북도,고창군,성내면,56,83,126,44,43.52,35,32,5.69,126.745422222222,35.5349138888888,,,,
kor,4579042000,전라북도,고창군,신림면,56,81,126,42,51.11,35,29,9.69,126.714197222222,35.486025,,,,
kor,4579043000,전라북도,고창군,부안면,55,82,126,40,34.08,35,30,40.24,126.676133333333,35.5111777777777,,,,
kor,4580000000,전라북도,부안군,,56,87,126,44,8.44,35,43,42.72,126.735677777777,35.7285333333333,,,,
kor,4580025000,전라북도,부안군,부안읍,56,87,126,44,20.47,35,43,36.11,126.739019444444,35.7266972222222,,,,
kor,4580031000,전라북도,부안군,주산면,56,85,126,42,47.15,35,40,8.02,126.713097222222,35.6688944444444,,,,
kor,4580032000,전라북도,부안군,동진면,56,87,126,44,27.11,35,44,47.83,126.740863888888,35.7466194444444,,,,
kor,4580033000,전라북도,부안군,행안면,56,87,126,43,33.32,35,43,23.44,126.725922222222,35.7231777777777,,,,
kor,4580034000,전라북도,부안군,계화면,55,87,126,42,0.44,35,45,31.32,126.700122222222,35.7587,,,,
kor,4580035000,전라북도,부안군,보안면,55,84,126,40,24.2,35,36,32.64,126.673388888888,35.6090666666666,,,,
kor,4580036000,전라북도,부안군,변산면,52,85,126,31,49.76,35,39,37.91,126.530488888888,35.6605305555555,,,,
kor,4580037000,전라북도,부안군,진서면,54,84,126,36,26.84,35,35,4.77,126.607455555555,35.5846583333333,,,,
kor,4580038000,전라북도,부안군,백산면,57,86,126,47,19.28,35,42,3.52,126.788688888888,35.7009777777777,,,,
kor,4580039000,전라북도,부안군,상서면,55,86,126,40,48.35,35,41,0.22,126.680097222222,35.6833944444444,,,,
kor,4580040000,전라북도,부안군,하서면,55,86,126,39,50.55,35,42,44.91,126.664041666666,35.712475,,,,
kor,4580041000,전라북도,부안군,줄포면,55,84,126,40,46.59,35,35,14.33,126.679608333333,35.5873138888888,,,,
kor,4580042000,전라북도,부안군,위도면,48,84,126,17,42.35,35,35,59.16,126.295097222222,35.5997666666666,,,,
kor,4600000000,전라남도,,,51,67,126,27,54.0,34,48,46.96,126.465,34.8130444444444,,,,
kor,4611000000,전라남도,목포시,,50,67,126,23,39.91,34,48,31.64,126.394419444444,34.8087888888888,,,,
kor,4611051000,전라남도,목포시,용당1동,50,66,126,23,43.71,34,48,4.89,126.395475,34.8013583333333,,,,
kor,4611052000,전라남도,목포시,용당2동,50,66,126,23,59.76,34,48,5.8,126.399933333333,34.8016111111111,,,,
kor,4611053500,전라남도,목포시,연동,50,66,126,23,37.11,34,47,29.72,126.393641666666,34.7915888888888,,,,
kor,4611054500,전라남도,목포시,산정동,50,67,126,23,18.96,34,48,21.77,126.3886,34.8060472222222,,,,
kor,4611055400,전라남도,목포시,연산동,50,67,126,22,44.76,34,48,35.52,126.3791,34.8098666666666,,,,
kor,4611055800,전라남도,목포시,원산동,50,67,126,22,59.03,34,48,31.5,126.383063888888,34.8087499999999,,,,
kor,4611056500,전라남도,목포시,대성동,50,66,126,23,8.47,34,47,46.33,126.385686111111,34.7962027777777,,,,
kor,4611059500,전라남도,목포시,목원동,50,66,126,22,56.0,34,47,24.0,126.382222222222,34.79,,,,
kor,4611064000,전라남도,목포시,동명동,50,66,126,23,38.64,34,47,16.24,126.394066666666,34.7878444444444,,,,
kor,4611064500,전라남도,목포시,삼학동,50,66,126,24,13.28,34,47,13.66,126.403688888888,34.7871277777777,,,,
kor,4611065500,전라남도,목포시,만호동,50,66,126,23,20.79,34,47,3.19,126.389108333333,34.7842194444444,,,,
kor,4611066000,전라남도,목포시,유달동,50,66,126,22,57.59,34,46,58.32,126.382663888888,34.7828666666666,,,,
kor,4611069500,전라남도,목포시,죽교동,50,66,126,22,37.76,34,47,48.07,126.377155555555,34.7966861111111,,,,
kor,4611070500,전라남도,목포시,북항동,50,67,126,22,17.35,34,48,14.27,126.371486111111,34.8039638888888,,,,
kor,4611074500,전라남도,목포시,용해동,50,67,126,24,4.96,34,48,48.47,126.401377777777,34.8134638888888,,,,
kor,4611075000,전라남도,목포시,이로동,50,66,126,24,42.64,34,47,45.78,126.411844444444,34.79605,,,,
kor,4611075600,전라남도,목포시,상동,50,67,126,24,58.59,34,48,38.55,126.416275,34.8107083333333,,,,
kor,4611075700,전라남도,목포시,하당동,51,67,126,25,20.28,34,48,20.0,126.4223,34.8055555555555,,,,
kor,4611075800,전라남도,목포시,신흥동,51,66,126,25,15.2,34,47,44.55,126.420888888888,34.7957083333333,,,,
kor,4611078000,전라남도,목포시,삼향동,51,67,126,25,11.88,34,49,37.97,126.419966666666,34.8272138888888,,,,
kor,4611079000,전라남도,목포시,옥암동,51,67,126,25,54.71,34,48,25.55,126.431863888888,34.8070972222222,,,,
kor,4611080000,전라남도,목포시,부흥동,51,66,126,26,11.64,34,48,4.13,126.436566666666,34.8011472222222,,,,
kor,4611081000,전라남도,목포시,부주동,51,67,126,26,51.34,34,48,37.53,126.4475935,34.81042535,20140319,,,
kor,4613000000,전라남도,여수시,,73,66,127,39,51.79,34,45,26.32,127.664386111111,34.7573111111111,,,,
kor,4613025000,전라남도,여수시,돌산읍,74,63,127,43,25.79,34,36,50.57,127.723830555555,34.6140472222222,,,,
kor,4613031000,전라남도,여수시,소라면,72,66,127,38,4.79,34,47,22.55,127.634663888888,34.7895972222222,,,,
kor,4613032000,전라남도,여수시,율촌면,71,68,127,34,50.84,34,52,43.72,127.580788888888,34.8788111111111,,,,
kor,4613033000,전라남도,여수시,화양면,72,65,127,36,56.44,34,42,18.05,127.615677777777,34.7050138888888,,,,
kor,4613034000,전라남도,여수시,남면,75,60,127,46,7.35,34,30,22.78,127.768708333333,34.5063277777777,,,,
kor,4613035000,전라남도,여수시,화정면,73,63,127,38,29.44,34,37,4.3,127.641511111111,34.6178611111111,,,,
kor,4613036000,전라남도,여수시,삼산면,67,50,127,18,50.52,34,1,21.0,127.314033333333,34.0225,,,,
kor,4613051500,전라남도,여수시,동문동,74,65,127,44,42.08,34,44,19.77,127.745022222222,34.738825,,,,
kor,4613053500,전라남도,여수시,한려동,74,65,127,44,58.23,34,44,30.52,127.749508333333,34.7418111111111,,,,
kor,4613057000,전라남도,여수시,중앙동,74,65,127,44,17.44,34,44,9.08,127.738177777777,34.7358555555555,,,,
kor,4613060000,전라남도,여수시,충무동,74,66,127,43,51.64,34,44,44.61,127.731011111111,34.745725,,,,
kor,4613062500,전라남도,여수시,광림동,74,66,127,43,45.2,34,44,40.0,127.729222222222,34.7444444444444,,,,
kor,4613063500,전라남도,여수시,서강동,74,65,127,43,40.96,34,44,16.88,127.728044444444,34.7380222222222,,,,
kor,4613065500,전라남도,여수시,대교동,74,65,127,43,24.35,34,43,56.78,127.723430555555,34.7324388888888,,,,
kor,4613067000,전라남도,여수시,국동,74,65,127,43,17.11,34,43,36.8,127.721419444444,34.7268888888888,,,,
kor,4613068500,전라남도,여수시,월호동,74,65,127,42,50.32,34,43,22.83,127.713977777777,34.7230083333333,,,,
kor,4613070000,전라남도,여수시,여서동,74,66,127,42,38.47,34,44,50.52,127.710686111111,34.7473666666666,,,,
kor,4613071000,전라남도,여수시,문수동,74,66,127,42,17.84,34,45,5.41,127.704955555555,34.7515027777777,,,,
kor,4613073000,전라남도,여수시,미평동,74,66,127,42,23.52,34,45,56.89,127.706533333333,34.7658027777777,,,,
kor,4613074000,전라남도,여수시,둔덕동,73,66,127,41,48.32,34,45,58.6,127.696755555555,34.7662777777777,,,,
kor,4613076500,전라남도,여수시,만덕동,74,66,127,44,47.88,34,44,58.39,127.746633333333,34.7495527777777,,,,
kor,4613078000,전라남도,여수시,쌍봉동,73,66,127,40,3.32,34,45,37.3,127.667588888888,34.7603611111111,,,,
kor,4613079000,전라남도,여수시,시전동,73,66,127,40,33.23,34,45,26.6,127.675897222222,34.7573888888888,,,,
kor,4613080000,전라남도,여수시,여천동,73,66,127,39,49.67,34,46,1.13,127.663797222222,34.7669805555555,,,,
kor,4613081000,전라남도,여수시,주삼동,73,66,127,39,54.71,34,47,4.11,127.665197222222,34.784475,,,,
kor,4613082000,전라남도,여수시,삼일동,73,67,127,41,21.47,34,49,29.94,127.689297222222,34.8249833333333,,,,
kor,4613083000,전라남도,여수시,묘도동,74,68,127,42,42.79,34,52,22.74,127.711886111111,34.8729833333333,,,,
kor,4615000000,전라남도,순천시,,70,70,127,29,21.59,34,56,51.38,127.489330555555,34.9476055555555,,,,
kor,4615025000,전라남도,순천시,승주읍,68,71,127,23,30.91,35,0,40.88,127.391919444444,35.0113555555555,,,,
kor,4615031000,전라남도,순천시,해룡면,71,69,127,32,23.44,34,54,38.44,127.539844444444,34.9106777777777,,,,
kor,4615032000,전라남도,순천시,서면,70,71,127,29,25.55,34,59,30.25,127.490430555555,34.9917361111111,,,,
kor,4615033000,전라남도,순천시,황전면,69,73,127,25,44.91,35,5,53.92,127.429141666666,35.0983111111111,,,,
kor,4615034000,전라남도,순천시,월등면,68,73,127,22,57.44,35,5,25.21,127.382622222222,35.0903361111111,,,,
kor,4615035000,전라남도,순천시,주암면,65,73,127,14,13.84,35,4,25.6,127.237177777777,35.0737777777777,,,,
kor,4615036000,전라남도,순천시,송광면,66,70,127,15,57.44,34,58,15.61,127.265955555555,34.9710027777777,,,,
kor,4615037000,전라남도,순천시,외서면,66,69,127,16,46.08,34,54,38.47,127.279466666666,34.9106861111111,,,,
kor,4615038000,전라남도,순천시,낙안면,67,69,127,20,54.08,34,54,17.88,127.348355555555,34.9049666666666,,,,
kor,4615039000,전라남도,순천시,별량면,69,68,127,27,15.03,34,52,16.28,127.454175,34.8711888888888,,,,
kor,4615040000,전라남도,순천시,상사면,69,70,127,27,26.32,34,56,9.52,127.457311111111,34.9359777777777,,,,
kor,4615051500,전라남도,순천시,향동,70,70,127,28,52.64,34,56,58.67,127.481288888888,34.9496305555555,,,,
kor,4615054000,전라남도,순천시,매곡동,70,70,127,29,5.71,34,57,39.02,127.484919444444,34.9608388888888,,,,
kor,4615055000,전라남도,순천시,삼산동,70,70,127,29,9.28,34,58,4.13,127.485911111111,34.9678138888888,,,,
kor,4615056000,전라남도,순천시,조곡동,70,70,127,29,57.03,34,56,41.35,127.499175,34.9448194444444,,,,
kor,4615057000,전라남도,순천시,덕연동,70,70,127,30,26.4,34,56,46.19,127.507333333333,34.9461638888888,,,,
kor,4615058000,전라남도,순천시,풍덕동,70,70,127,29,57.52,34,56,19.53,127.499311111111,34.9387583333333,,,,
kor,4615059000,전라남도,순천시,남제동,70,70,127,29,24.4,34,56,17.91,127.490111111111,34.9383083333333,,,,
kor,4615060000,전라남도,순천시,저전동,70,70,127,29,9.91,34,56,41.69,127.486086111111,34.9449138888888,,,,
kor,4615061000,전라남도,순천시,장천동,70,70,127,29,20.0,34,56,43.5,127.488888888888,34.9454166666666,,,,
kor,4615062000,전라남도,순천시,중앙동,70,70,127,29,18.88,34,57,10.63,127.488577777777,34.9529527777777,,,,
kor,4615063500,전라남도,순천시,도사동,70,69,127,29,37.35,34,55,28.22,127.493708333333,34.9245055555555,,,,
kor,4615066100,전라남도,순천시,왕조1동,70,70,127,31,22.59,34,57,33.99,127.522941666666,34.9594416666666,,,,
kor,4615066500,전라남도,순천시,왕조2동,70,70,127,32,4.4,34,57,7.97,127.534555555555,34.9522138888888,,,,
kor,4617000000,전라남도,나주시,,56,71,126,42,46.32,35,0,46.22,126.712866666666,35.0128388888888,,,,
kor,4617025000,전라남도,나주시,남평읍,58,72,126,50,43.11,35,2,35.85,126.845308333333,35.0432916666666,,,,
kor,4617031000,전라남도,나주시,세지면,56,69,126,45,5.84,34,54,59.75,126.751622222222,34.9165972222222,,,,
kor,4617032000,전라남도,나주시,왕곡면,55,70,126,40,18.64,34,57,54.3,126.671844444444,34.9650833333333,,,,
kor,4617033000,전라남도,나주시,반남면,55,69,126,39,13.91,34,54,2.57,126.653863888888,34.9007138888888,,,,
kor,4617034000,전라남도,나주시,공산면,54,70,126,36,36.55,34,56,24.88,126.610152777777,34.9402444444444,,,,
kor,4617035000,전라남도,나주시,동강면,53,69,126,33,57.84,34,56,11.02,126.566066666666,34.9363944444444,,,,
kor,4617036000,전라남도,나주시,다시면,54,71,126,38,21.64,35,0,58.58,126.639344444444,35.0162722222222,,,,
kor,4617037000,전라남도,나주시,문평면,54,72,126,36,21.47,35,3,7.61,126.605963888888,35.0521138888888,,,,
kor,4617038000,전라남도,나주시,노안면,56,72,126,44,3.35,35,4,22.36,126.734263888888,35.0728777777777,,,,
kor,4617039000,전라남도,나주시,금천면,57,71,126,45,20.03,35,1,40.0,126.755563888888,35.0277777777777,,,,
kor,4617040000,전라남도,나주시,산포면,57,72,126,48,27.96,35,2,13.22,126.807766666666,35.0370055555555,,,,
kor,4617042000,전라남도,나주시,다도면,58,70,126,49,46.67,34,56,39.05,126.829630555555,34.9441805555555,,,,
kor,4617043000,전라남도,나주시,봉황면,57,70,126,47,10.76,34,57,18.72,126.786322222222,34.9552,,,,
kor,4617051000,전라남도,나주시,송월동,56,71,126,43,37.76,35,0,51.66,126.727155555555,35.01435,,,,
kor,4617052000,전라남도,나주시,영강동,56,71,126,42,32.23,35,0,3.52,126.708952777777,35.0009777777777,,,,
kor,4617054000,전라남도,나주시,금남동,56,71,126,43,4.32,35,1,41.19,126.717866666666,35.0281083333333,,,,
kor,4617055000,전라남도,나주시,성북동,56,72,126,43,17.2,35,1,54.78,126.721444444444,35.0318833333333,,,,
kor,4617058000,전라남도,나주시,영산동,56,71,126,42,57.96,34,59,48.25,126.7161,34.9967361111111,,,,
kor,4617060000,전라남도,나주시,이창동,56,71,126,42,45.52,34,59,40.11,126.712644444444,34.994475,,,,
kor,4617062000,전라남도,나주시,빛가람동,57,71,126,47,21.99,35,1,20.83,126.789441666667,35.0224527777778,20140507,,,
kor,4623000000,전라남도,광양시,,73,70,127,41,53.44,34,56,15.13,127.698177777777,34.9375361111111,,,,
kor,4623025000,전라남도,광양시,광양읍,71,70,127,34,59.52,34,58,12.75,127.583199999999,34.9702083333333,,,,
kor,4623031000,전라남도,광양시,봉강면,71,71,127,35,0.03,35,0,30.11,127.583341666666,35.0083638888888,,,,
kor,4623032000,전라남도,광양시,옥룡면,72,71,127,37,17.03,35,0,49.71,127.621397222222,35.0138083333333,,,,
kor,4623033000,전라남도,광양시,옥곡면,73,71,127,42,3.84,34,59,10.75,127.701066666666,34.9863194444444,,,,
kor,4623034000,전라남도,광양시,진상면,74,71,127,43,18.55,35,1,0.72,127.721819444444,35.0168666666666,,,,
kor,4623035000,전라남도,광양시,진월면,74,71,127,45,36.88,34,58,31.19,127.760244444444,34.9753305555555,,,,
kor,4623036000,전라남도,광양시,다압면,73,74,127,41,35.59,35,7,12.71,127.693219444444,35.1201972222222,,,,
kor,4623051500,전라남도,광양시,골약동,73,70,127,40,49.79,34,56,7.55,127.680497222222,34.9354305555555,,,,
kor,4623053000,전라남도,광양시,중마동,73,70,127,41,59.32,34,56,16.27,127.699811111111,34.9378527777777,,,,
kor,4623054000,전라남도,광양시,광영동,74,70,127,43,26.96,34,57,35.38,127.724155555555,34.9598277777777,,,,
kor,4623055000,전라남도,광양시,금호동,74,70,127,43,31.15,34,56,4.55,127.725319444444,34.9345972222222,,,,
kor,4623057000,전라남도,광양시,태인동,74,70,127,45,6.55,34,56,21.85,127.751819444444,34.9394027777777,,,,
kor,4671000000,전라남도,담양군,,61,78,126,59,24.59,35,19,5.25,126.990163888888,35.318125,,,,
kor,4671025000,전라남도,담양군,담양읍,61,78,126,59,2.2,35,19,2.96,126.983944444444,35.3174888888888,,,,
kor,4671031000,전라남도,담양군,봉산면,60,77,126,57,32.44,35,16,23.36,126.959011111111,35.2731555555555,,,,
kor,4671032000,전라남도,담양군,고서면,60,76,126,58,30.71,35,13,13.72,126.975197222222,35.2204777777777,,,,
kor,4671033500,전라남도,담양군,가사문학면,61,75,127,1,47.76,35,10,27.91,127.029933333333,35.1744194444444,20190416,,,
kor,4671034000,전라남도,담양군,창평면,61,76,127,1,15.91,35,14,8.86,127.021086111111,35.2357944444444,,,,
kor,4671035000,전라남도,담양군,대덕면,62,76,127,2,20.84,35,14,46.99,127.039122222222,35.2463861111111,,,,
kor,4671036000,전라남도,담양군,무정면,61,77,127,1,55.79,35,17,30.61,127.032163888888,35.2918361111111,,,,
kor,4671037000,전라남도,담양군,금성면,61,78,127,1,39.4,35,20,25.16,127.027611111111,35.3403222222222,,,,
kor,4671038000,전라남도,담양군,용면,61,79,126,59,22.55,35,21,42.83,126.989597222222,35.3618972222222,,,,
kor,4671039000,전라남도,담양군,월산면,60,78,126,57,24.32,35,20,14.07,126.956755555555,35.3372416666666,,,,
kor,4671040000,전라남도,담양군,수북면,60,77,126,55,50.88,35,17,55.36,126.9308,35.2987111111111,,,,
kor,4671041000,전라남도,담양군,대전면,59,77,126,53,24.32,35,16,18.5,126.890088888888,35.2718055555555,,,,
kor,4672000000,전라남도,곡성군,,66,77,127,17,38.79,35,16,44.24,127.294108333333,35.2789555555555,,,,
kor,4672025000,전라남도,곡성군,곡성읍,66,77,127,17,54.4,35,16,45.0,127.298444444444,35.2791666666666,,,,
kor,4672031000,전라남도,곡성군,오곡면,66,77,127,18,58.0,35,16,9.33,127.316111111111,35.2692583333333,,,,
kor,4672032000,전라남도,곡성군,삼기면,65,76,127,12,49.67,35,13,58.58,127.213797222222,35.2329388888888,,,,
kor,4672033000,전라남도,곡성군,석곡면,65,74,127,15,22.4,35,7,47.72,127.256222222222,35.1299222222222,,,,
kor,4672034000,전라남도,곡성군,목사동면,66,74,127,18,7.32,35,7,3.64,127.302033333333,35.1176777777777,,,,
kor,4672035000,전라남도,곡성군,죽곡면,67,74,127,19,17.0,35,8,53.28,127.321388888888,35.1481333333333,,,,
kor,4672036000,전라남도,곡성군,고달면,67,77,127,20,36.47,35,17,33.36,127.343463888888,35.2926,,,,
kor,4672037000,전라남도,곡성군,옥과면,63,77,127,8,15.71,35,16,25.58,127.137697222222,35.2737722222222,,,,
kor,4672038000,전라남도,곡성군,입면,64,77,127,12,22.47,35,17,38.69,127.206241666666,35.2940805555555,,,,
kor,4672039000,전라남도,곡성군,겸면,64,76,127,10,28.35,35,15,9.3,127.174541666666,35.2525833333333,,,,
kor,4672040000,전라남도,곡성군,오산면,63,76,127,7,25.03,35,14,5.6,127.123619444444,35.2348888888888,,,,
kor,4673000000,전라남도,구례군,,69,75,127,27,53.76,35,11,58.05,127.464933333333,35.1994583333333,,,,
kor,4673025000,전라남도,구례군,구례읍,69,76,127,27,54.79,35,12,20.46,127.465219444444,35.2056833333333,,,,
kor,4673031000,전라남도,구례군,문척면,70,75,127,29,28.32,35,11,19.41,127.4912,35.188725,,,,
kor,4673032000,전라남도,구례군,간전면,71,75,127,32,45.32,35,10,30.5,127.545922222222,35.1751388888888,,,,
kor,4673033000,전라남도,구례군,토지면,70,75,127,31,42.11,35,11,41.16,127.528363888888,35.1947666666666,,,,
kor,4673034000,전라남도,구례군,마산면,70,76,127,29,22.23,35,13,12.42,127.489508333333,35.2201166666666,,,,
kor,4673035000,전라남도,구례군,광의면,69,77,127,26,31.47,35,15,25.77,127.442075,35.2571583333333,,,,
